ID,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
461,Revolving loans,F,Y,Y,4,184500,540000,27000,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12843,-2481,-1020,-1027,18,1,1,1,1,1,0,Laborers,6,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.530518379,0.252598698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
462,Cash loans,F,N,Y,1,157500,689742,29223,616500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-18962,365243,-1930,-2461,,1,0,0,1,0,0,,3,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.623658262,,0.0392,0.0566,0.9816,0.7484,,0.08,0.069,0.3333,0.375,0.107,0.0311,0.0815,0.0039,0.0129,0.0399,0.0587,0.9816,0.7583,,0.0806,0.069,0.3333,0.375,0.1094,0.034,0.085,0.0039,0.0137,0.0396,0.0566,0.9816,0.7518,,0.08,0.069,0.3333,0.375,0.1088,0.0316,0.083,0.0039,0.0132,reg oper account,block of flats,0.0954,"Stone, brick",No,1,0,1,0,-1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
463,Cash loans,F,N,Y,0,270000,1042560,34587,900000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-15550,-759,-412,-4997,,1,1,0,1,0,0,,2,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.761182193,0.521129777,,0.0804,0.054,0.9652,0.524,0.052,0.08,0.1034,0.2083,0.25,0.0637,0.0656,0.0858,0,0,0.0105,0,0.9449,0.2748,0.0071,0,0.069,0.0833,0.125,0.0471,0.0092,0.0199,0,0,0.0812,0.054,0.9652,0.5304,0.0523,0.08,0.1034,0.2083,0.25,0.0648,0.0667,0.0873,0,0,reg oper account,block of flats,0.1729,"Stone, brick",No,0,0,0,0,-3371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
464,Cash loans,M,N,Y,2,157500,1256400,36864,900000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.011657,-16748,-9991,-6678,-275,,1,1,0,1,0,0,,4,1,1,FRIDAY,13,0,0,0,0,1,1,Industry: type 11,,0.594616672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
465,Cash loans,M,N,Y,0,517500,684657,18058.5,571500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.003541,-16516,-5428,-3122,-70,,1,1,0,1,0,0,Drivers,1,1,1,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 2,,0.379476095,0.310818254,0.1174,0.0886,0.9906,0.8708,0.0451,0.128,0.1103,0.3167,0.375,0.0364,0.0473,0.1223,0.0051,0.038,0.0756,0.1129,0.9886,0.8497,0.0154,0.0403,0.0345,0.3333,0.375,0.0033,0.0386,0.0473,0.0039,0,0.1004,0.0954,0.9886,0.8457,0.0276,0.12,0.1034,0.3333,0.375,0.029,0.0376,0.1019,0.0039,0.0089,not specified,block of flats,0.0739,Panel,No,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Cash loans,M,Y,Y,2,180000,254700,16713,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-9643,-1104,-418,-2063,22,1,1,0,1,0,0,,4,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.28598099,0.712499772,0.332850564,0.1062,,0.9881,,,,0.2069,0.1667,,,,0.111,,,0.1082,,0.9881,,,,0.2069,0.1667,,,,0.1156,,,0.1072,,0.9881,,,,0.2069,0.1667,,,,0.113,,,,block of flats,0.0905,Panel,No,6,0,6,0,-656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
467,Cash loans,M,N,N,1,225000,787131,42066,679500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-13925,-927,-2891,-4617,,1,1,0,1,0,0,Drivers,3,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.589456544,0.524496446,0.0557,0.06,0.9498,0.3132,0.0189,0.08,0.1724,0.25,0.2917,0.0264,0.0395,0.0911,0.027,0.0578,0.0567,0.0623,0.9499,0.3401,0.019,0.0806,0.1724,0.25,0.2917,0.027,0.0432,0.095,0.0272,0.0612,0.0562,0.06,0.9498,0.3224,0.019,0.08,0.1724,0.25,0.2917,0.0268,0.0402,0.0928,0.0272,0.0591,reg oper account,block of flats,0.0946,"Stone, brick",No,0,0,0,0,-648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3
468,Cash loans,M,Y,Y,1,405000,1467612,58333.5,1350000,Other_A,State servant,Higher education,Married,House / apartment,0.008019,-14180,-5830,-1270,-3430,4,1,1,0,1,0,0,,3,2,2,MONDAY,15,0,0,0,0,0,0,Military,0.599362639,0.424276524,0.799296783,0.2866,0.145,0.998,0.9728,0.1226,0.36,0.2759,0.5417,0.4167,0.2224,0.2311,0.3644,0.0116,0.023,0.292,0.1505,0.998,0.9739,0.1237,0.3625,0.2759,0.5417,0.4167,0.2275,0.2525,0.3797,0.0117,0.0244,0.2894,0.145,0.998,0.9732,0.1233,0.36,0.2759,0.5417,0.4167,0.2263,0.2351,0.371,0.0116,0.0235,reg oper spec account,block of flats,0.3759,Mixed,No,2,0,1,0,-604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7
469,Cash loans,F,N,Y,0,135000,269550,18234,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12494,-513,-4955,-4057,,1,1,1,1,0,0,Laborers,2,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.517261733,0.215072033,0.556727426,0.0082,0,0.9732,0.6328,7.00E-04,0,0.0345,0.0417,0.0833,0.0065,0.0067,0.0055,0,0,0.0084,0,0.9732,0.6472,7.00E-04,0,0.0345,0.0417,0.0833,0.0066,0.0073,0.0057,0,0,0.0083,0,0.9732,0.6377,7.00E-04,0,0.0345,0.0417,0.0833,0.0066,0.0068,0.0056,0,0,reg oper account,block of flats,0.0043,"Stone, brick",No,2,1,2,0,-1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
470,Cash loans,F,N,N,0,157500,760225.5,30150,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-13889,-830,-5371,-805,,1,1,1,1,0,0,Managers,2,2,2,MONDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.626026503,0.357293268,0.0278,0.011,0.9801,,,0,0.1034,0.0833,,0.0174,,0.0276,,0.0024,0.0284,0.0114,0.9801,,,0,0.1034,0.0833,,0.0177,,0.0287,,0.0026,0.0281,0.011,0.9801,,,0,0.1034,0.0833,,0.0177,,0.0281,,0.0025,,block of flats,0.0217,Panel,No,0,0,0,0,-1239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
471,Cash loans,M,N,Y,1,90000,225000,10489.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-10623,-1861,-4440,-3285,,1,1,1,1,0,0,,3,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.196815192,0.281330549,0.082814704,0.0072,,0.9478,,,0,,0,,,,0.0034,,,0.0074,,0.9479,,,0,,0,,,,0.0036,,,0.0073,,0.9478,,,0,,0,,,,0.0035,,,,terraced house,0.0037,Mixed,No,2,0,2,0,-2050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
472,Cash loans,F,N,Y,0,58500,427500,22266,427500,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-17318,-4915,-11391,-850,,1,1,0,1,1,0,,1,1,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.711408314,0.616849216,0.812822607,0.5258,0.2644,0.9836,0.7756,0.003,0.64,0.2759,0.625,0.6667,0,0.4287,0.6483,0.0039,0.0076,0.5357,0.2743,0.9836,0.7844,0.003,0.6445,0.2759,0.625,0.6667,0,0.4683,0.6754,0.0039,0.008,0.5309,0.2644,0.9836,0.7786,0.003,0.64,0.2759,0.625,0.6667,0,0.4361,0.6599,0.0039,0.0077,reg oper account,block of flats,0.5115,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
473,Cash loans,M,Y,Y,0,292500,604683,29218.5,522000,Family,Working,Secondary / secondary special,Married,House / apartment,0.00496,-16298,-1429,-2161,-4748,16,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,13,0,0,0,0,1,1,Electricity,,0.724680999,0.73098737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
474,Revolving loans,M,N,Y,0,225000,315000,15750,315000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.009657,-20953,-2833,-9337,-3709,,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,9,0,1,1,0,1,1,Other,,0.589668203,0.429423684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,Cash loans,M,Y,Y,1,135000,269550,14620.5,225000,Unaccompanied,Working,Lower secondary,Civil marriage,Municipal apartment,0.011657,-15069,-7200,-3223,-4922,14,1,1,1,1,1,0,Drivers,3,1,1,SUNDAY,16,0,0,0,0,0,0,Housing,0.196692255,0.721458257,0.493862882,0.0124,0,0.9786,0.7076,0.0062,0,0.069,0.0417,0.0833,0,0.0101,0.006,0,0,0.0126,0,0.9786,0.719,0.0062,0,0.069,0.0417,0.0833,0,0.011,0.0063,0,0,0.0125,0,0.9786,0.7115,0.0062,0,0.069,0.0417,0.0833,0,0.0103,0.0061,0,0,reg oper account,block of flats,0.0081,"Stone, brick",No,0,0,0,0,-1232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,Cash loans,F,N,Y,0,81000,112500,6457.5,112500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0105,-19519,-6084,-11350,-2945,,1,1,1,1,0,0,Medicine staff,2,3,3,MONDAY,12,0,0,0,0,1,1,Kindergarten,,0.726405376,0.817172399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-2368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
477,Cash loans,M,Y,Y,1,162000,144000,15637.5,144000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-19097,-11250,-8363,-2629,16,1,1,1,1,1,0,Laborers,3,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 4,,0.608989502,0.652896552,0.167,0.0825,0.9881,,,0.12,0.1034,0.3333,,0.0143,,0.1158,,,0.1702,0.0856,0.9881,,,0.1208,0.1034,0.3333,,0.0146,,0.1206,,,0.1686,0.0825,0.9881,,,0.12,0.1034,0.3333,,0.0146,,0.1179,,,,block of flats,0.1103,Panel,No,0,0,0,0,-354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,Revolving loans,F,Y,Y,1,99000,292500,14625,450000,,Commercial associate,Higher education,Married,House / apartment,0.007305,-11535,-757,-226,-2224,20,1,1,1,1,1,1,High skill tech staff,3,3,3,SUNDAY,9,0,0,0,1,1,0,Industry: type 9,,0.55237327,0.060443691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Revolving loans,F,Y,Y,1,180000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.006207,-13716,-580,-7815,-1721,17,1,1,0,1,0,0,Sales staff,2,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.616823374,0.283711883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
480,Cash loans,M,N,Y,0,135000,755190,36459,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018634,-19741,-2089,-3587,-2924,,1,1,0,1,1,0,Drivers,2,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,,0.759387408,0.754406173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Cash loans,M,N,Y,0,189000,222768,19246.5,180000,Other_A,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.04622,-8347,-455,-8315,-1022,,1,1,0,1,0,1,Laborers,2,1,1,WEDNESDAY,16,0,1,1,0,0,0,Business Entity Type 3,0.08614283,0.656241212,0.294083101,0.2227,0.1185,0.9767,0.6804,,0.24,0.2069,0.3333,,0.0443,,0.2094,,0,0.2269,0.1229,0.9767,0.6929,,0.2417,0.2069,0.3333,,0.0454,,0.2181,,0,0.2248,0.1185,0.9767,0.6847,,0.24,0.2069,0.3333,,0.0451,,0.2131,,0,reg oper account,block of flats,0.1647,Panel,No,1,0,1,0,-694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
482,Cash loans,F,N,Y,3,139500,755190,36459,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006629,-13270,-3079,-4409,-4241,,1,1,0,1,0,0,Core staff,5,2,2,THURSDAY,5,0,0,0,0,0,0,Kindergarten,,0.417667033,0.670651753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
483,Cash loans,F,Y,N,0,112500,1333395,35302.5,1044000,,Working,Secondary / secondary special,Married,House / apartment,0.030755,-14813,-8157,-4781,-4781,2,1,1,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,School,,0.65072504,0.295582642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Revolving loans,M,Y,Y,2,180000,270000,13500,270000,Unaccompanied,Working,Incomplete higher,Married,Office apartment,0.010006,-11945,-1455,-4256,-1492,1,1,1,1,1,1,0,Laborers,4,2,2,THURSDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.361062403,0.686090499,0.403141677,0.032,0.0414,0.9791,,,0,0.1034,0.0833,,,,0.0255,,0.0042,0.0326,0.0429,0.9791,,,0,0.1034,0.0833,,,,0.0266,,0.0044,0.0323,0.0414,0.9791,,,0,0.1034,0.0833,,,,0.026,,0.0043,,block of flats,0.0235,"Stone, brick",No,0,0,0,0,-411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
485,Cash loans,M,Y,N,0,315000,755190,38686.5,675000,Unaccompanied,Working,Higher education,Single / not married,With parents,0.035792,-8511,-450,-1336,-1175,0,1,1,0,1,1,0,Core staff,1,2,2,THURSDAY,11,0,0,0,0,0,0,Bank,0.247616901,0.643965844,0.29109738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
486,Cash loans,F,N,Y,0,202500,690313.5,35374.5,549000,Children,Pensioner,Higher education,Widow,House / apartment,0.018634,-20595,365243,-8602,-3821,,1,0,0,1,1,0,,1,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,0.654987382,0.444982575,0.798137231,0.0701,0.0621,0.9781,,,,0.1379,0.1667,,0.0136,,0.0608,,0.0687,0.0714,0.0644,0.9782,,,,0.1379,0.1667,,0.0139,,0.0634,,0.0728,0.0708,0.0621,0.9781,,,,0.1379,0.1667,,0.0138,,0.0619,,0.0702,,block of flats,0.064,"Stone, brick",No,4,0,4,0,-2381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
487,Cash loans,F,N,Y,2,135000,979992,28782,702000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-11379,-884,-4883,-2987,,1,1,0,1,0,0,Laborers,4,3,3,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.243268896,0.066389478,0.384206813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,Cash loans,M,N,Y,0,225000,592560,32274,450000,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.008068,-18153,-590,-6025,-1197,,1,1,0,1,0,0,Drivers,2,3,3,WEDNESDAY,8,0,0,0,0,0,0,Other,,0.323470026,0.174564266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Cash loans,F,N,Y,2,135000,675000,21906,675000,Unaccompanied,Working,Higher education,Widow,House / apartment,0.026392,-19813,-3226,-4431,-3079,,1,1,0,1,0,0,,3,2,2,TUESDAY,13,0,0,0,0,0,0,Industry: type 9,0.502902147,0.712566959,0.411848556,0.0907,0.0995,0.9762,,,0,0.1034,0.1667,,0.0235,,0.0597,,0.0013,0.0683,0.1028,0.9757,,,0,0.1034,0.1667,,0.0222,,0.0614,,0,0.0916,0.0995,0.9762,,,0,0.1034,0.1667,,0.0239,,0.0608,,0.0013,,block of flats,0.0464,"Stone, brick",No,2,0,2,0,-1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,Cash loans,F,N,Y,0,157500,747000,21838.5,747000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.011657,-13167,-3741,-7247,-608,,1,1,1,1,0,0,Laborers,2,1,1,FRIDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.669478533,0.128504377,0.0082,,0.9622,,,0,0.069,0.0417,,,,0.0112,,0.0054,0.0084,,0.9623,,,0,0.069,0.0417,,,,0.0116,,0.0057,0.0083,,0.9622,,,0,0.069,0.0417,,,,0.0114,,0.0055,,block of flats,0.01,Wooden,No,0,0,0,0,-1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
491,Cash loans,M,N,Y,0,202500,1078200,38331,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-23087,-16364,-8665,-4262,,1,1,0,1,1,0,Low-skill Laborers,2,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.54742092,0.740799088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,Cash loans,M,N,Y,0,270000,527373,38506.5,477000,Family,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-16956,-3702,-9579,-502,,1,1,0,1,0,0,Drivers,2,1,1,MONDAY,17,0,0,0,1,1,1,School,0.400812598,0.683782921,0.130128543,0.0825,0.08,0.9752,0.66,0.008,0,0.1379,0.1667,0.2083,0.0432,0.0622,0.0651,0.0232,0.0193,0.084,0.083,0.9752,0.6733,0.0081,0,0.1379,0.1667,0.2083,0.0442,0.068,0.0678,0.0233,0.0205,0.0833,0.08,0.9752,0.6645,0.0081,0,0.1379,0.1667,0.2083,0.044,0.0633,0.0663,0.0233,0.0197,reg oper account,block of flats,0.0598,Panel,No,9,0,9,0,-1825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
493,Cash loans,F,N,Y,1,180000,1223010,51948,1125000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.02461,-11981,-5313,-6098,-827,,1,1,0,1,1,0,High skill tech staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Government,0.462022012,0.71685624,0.715103102,0.1526,0.1451,0.9781,,,0,0.2759,0.1667,,0.0514,,0.1432,,0,0.1555,0.1506,0.9782,,,0,0.2759,0.1667,,0.0526,,0.1492,,0,0.1541,0.1451,0.9781,,,0,0.2759,0.1667,,0.0523,,0.1458,,0,,block of flats,0.1206,"Stone, brick",No,0,0,0,0,-2209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Cash loans,F,N,N,0,112500,450000,32611.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-11276,-892,-244,-574,,1,1,1,1,1,0,Laborers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.325800274,0.391133857,0.183035167,0.1199,0.0748,0.9831,,,0,0.0572,0.2221,,0.0756,,0.0638,,0.1442,0.084,0.0776,0.9791,,,0,0.069,0.1667,,0.0773,,0.0576,,0.1527,0.1114,0.0748,0.9796,,,0,0.069,0.1667,,0.0769,,0.057,,0.1472,,block of flats,0.0735,"Stone, brick",No,1,0,1,0,-627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
495,Cash loans,F,N,Y,0,112500,592560,31153.5,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-13460,-3106,-2301,-4697,,1,1,0,1,0,0,Laborers,1,3,2,MONDAY,10,0,0,0,0,0,0,Other,,0.519050255,0.470456116,0.067,0.0584,0.9757,0.6668,0.0127,0,0.1379,0.1667,0.2083,0.0771,0.0538,0.0518,0.0039,0.0904,0.0683,0.0606,0.9757,0.6798,0.0128,0,0.1379,0.1667,0.2083,0.0789,0.0588,0.054,0.0039,0.0957,0.0677,0.0584,0.9757,0.6713,0.0128,0,0.1379,0.1667,0.2083,0.0785,0.0547,0.0527,0.0039,0.0923,reg oper account,block of flats,0.0673,"Stone, brick",No,0,0,0,0,-379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
